Gender,Age,Height,Weight,BMI,BMIcase
Female,44,177.1337777,91.51833177,29.16791094,over weight
Male,45,194.0531901,75.85769018,20.14457184,normal
Female,34,180.8109408,109.3852943,33.45873579,severe obese
Male,40,187.5185101,53.29273086,15.15582869,sever thinness
Male,41,185.7492752,96.97236532,28.10565646,over weight
Male,58,197.4930068,84.85641885,21.7561105,normal
Female,41,181.8924856,108.717198,32.86008896,severe obese
Male,47,180.8092308,67.38379399,20.61172135,normal
Male,27,188.2411161,80.86878155,22.82190647,normal
Male,18,183.3507768,51.518485,15.32489736,sever thinness
Male,59,193.7841938,62.96230142,16.76655713,moderate thinness
Female,29,161.9748433,54.65551969,20.83238012,normal
Male,41,173.1649512,80.98645388,27.00799806,over weight
Male,28,174.2867671,51.02072868,16.79646266,moderate thinness
Male,58,178.7784284,106.0805651,33.18987327,obese
Male,56,194.0035008,68.96271296,18.32294189,mild thinness
Male,59,181.457224,60.23575451,18.29388015,mild thinness
Male,18,193.1714051,108.688349,29.12710452,severe obese
Female,21,166.8430483,73.71728221,26.48214037,over weight
Female,23,174.628853,106.1222281,34.79960838,obese
Male,27,173.3779306,102.9469375,34.24725768,obese
Male,53,170.0567942,66.5635591,23.01699164,normal
Male,24,191.781035,105.5715938,28.70355987,over weight
Female,28,169.0875872,99.96699877,34.96497321,severe obese
Male,42,195.3164093,89.6335155,23.4959477,normal
Male,34,174.6727511,73.79815809,24.18773498,normal
Female,36,173.6991007,75.23286346,24.9351768,normal
Male,24,182.565408,56.77811746,17.03507322,mild thinness
Male,47,182.4322677,89.46523268,26.88134425,over weight
Female,49,172.5079097,63.33006946,21.28099544,normal
Male,39,184.3745115,93.25643931,27.43323755,over weight
Female,56,150.7311691,62.57324086,27.54117812,over weight
Female,32,157.9382174,62.97810464,25.24731057,over weight
Male,38,188.311388,91.70145117,25.85967363,over weight
Male,65,175.1450863,73.97755154,24.11593129,normal
Female,29,178.381867,108.8836725,34.21853015,severe obese
Male,23,177.9765024,106.2806444,33.55280582,obese
Female,25,145.7390209,67.62988574,31.84101906,obese
Female,45,178.2916393,101.8297916,32.03412743,severe obese
Male,29,174.2765892,99.25204267,32.67844257,obese
Female,32,177.5680753,107.9618365,34.24053083,obese
Male,35,189.5800279,66.48685941,18.49910227,mild thinness
Male,23,182.8486699,104.7894993,31.34253751,obese
Male,55,181.3955122,73.24937111,22.26131545,normal
Male,62,189.7341919,75.17800997,20.88332377,normal
Female,34,160.2236449,75.05166561,29.23527078,severe obese
Male,41,177.3014365,103.9277743,33.06032498,obese
Male,20,187.8512898,79.70627485,22.58729113,normal
Male,47,193.899524,93.34663135,24.82819593,normal
Male,25,191.6874608,68.96897221,18.77008958,normal
Female,44,155.7721797,57.88027842,23.85342891,normal
Female,56,177.9578228,107.4951989,33.94336545,severe obese
Female,25,173.9168099,64.09199479,21.18949797,normal
Female,21,177.3381512,106.8623101,33.97975204,obese
Female,56,164.9813803,86.35277272,31.72534995,obese
Male,19,174.5170032,59.89779725,19.66687504,normal
Male,53,195.1671934,103.8870284,27.27392802,over weight
Female,60,178.2177986,64.48809974,20.30380483,normal
Female,33,146.378408,50.80649371,23.71183613,normal
Female,45,172.7460647,104.1407776,34.89831764,severe obese
Male,41,194.0325374,93.60151567,24.86186792,normal
Female,51,182.5121111,63.52195203,19.06955059,normal
Female,46,178.5272362,103.6060677,32.50695031,severe obese
Male,65,190.3623375,66.25486845,18.28334854,mild thinness
Male,60,182.1299961,64.97869896,19.58881005,normal
Male,38,184.3437185,88.07932586,25.91894347,over weight
Female,52,177.9756114,107.4816595,33.9323061,severe obese
Male,53,184.8475639,66.81973978,19.55587791,normal
Female,24,179.2786345,109.0328136,33.9234605,severe obese
Female,36,163.4962212,66.87288835,25.01696625,over weight
Female,31,175.2206945,104.8538086,34.15178562,severe obese
Male,31,183.8937995,103.9462848,30.73794292,severe obese
Male,29,184.8569359,55.26775647,16.17336303,moderate thinness
Male,28,189.0474517,85.86789655,24.02642579,normal
Male,28,172.8397818,98.39216678,32.93617078,obese
Female,29,179.6592399,102.6559277,31.80423228,obese
Female,37,167.2254892,92.99219777,33.25382152,obese
Male,65,184.3024582,93.39302136,27.49490159,over weight
Male,31,185.5550893,72.86261782,21.16211304,normal
Female,24,165.5271421,89.44920613,32.64660743,obese
Male,41,179.268997,90.50843401,28.16298433,over weight
Male,47,172.0421103,60.22347295,20.34680742,normal
Female,56,174.7482806,86.17166753,28.21880866,severe obese
Female,35,154.7690649,80.25483687,33.5044813,obese
Female,34,164.8305279,60.57706027,22.2963049,normal
Male,45,182.1866141,62.81192741,18.92383666,normal
Female,30,156.1873213,80.8122502,33.12726994,obese
Male,39,188.1019962,106.5219963,30.10596056,obese
Male,47,193.0688081,108.6723268,29.15377079,over weight
Male,57,187.9298227,104.1616615,29.49283294,over weight
Male,59,183.6475572,59.77179296,17.72254026,mild thinness
Male,30,181.4288987,63.31777927,19.23591041,normal
Male,27,175.3693777,79.52012221,25.8564869,over weight
Male,44,181.9454388,59.44493449,17.95694726,mild thinness
Male,49,170.5690459,68.39453843,23.50828692,normal
Male,47,185.2451846,58.52426129,17.05462151,mild thinness
Female,59,173.3739216,72.69560775,24.18469564,normal
Male,43,193.681691,52.82225912,14.08120544,sever thinness
Female,39,174.1838605,87.38446641,28.80171941,severe obese
Male,38,195.4643241,104.3766256,27.319217,over weight
Male,57,194.9807072,108.359972,28.50267374,over weight
Male,53,183.4886902,68.81391824,20.43890786,normal
Male,58,196.3843013,72.07728307,18.68894869,normal
Male,33,197.3014774,77.90514397,20.01268963,normal
Female,62,163.3222568,65.15854658,24.42759121,normal
Female,56,173.8770217,98.0404527,32.42805662,obese
Male,52,177.0010784,107.4933778,34.31072424,obese
Male,30,172.8339794,95.58560477,31.99883988,obese
Female,64,158.8185233,69.34982034,27.49432318,over weight
Male,21,181.2447393,93.89673457,28.58378058,over weight
Female,22,166.4599487,90.84119755,32.78410543,severe obese
Male,35,189.0099631,86.34746757,24.17019811,normal
Male,21,179.538109,77.09921204,23.91864904,normal
Male,20,174.9945329,91.9122802,30.01404843,obese
Female,19,178.7094238,108.3158576,33.91541486,severe obese
Female,30,147.4653415,52.73240336,24.24921273,normal
Female,20,179.7978175,103.3350905,31.96531534,severe obese
Female,49,168.3240254,75.97457633,26.81489308,over weight
Female,36,176.9226103,57.40242929,18.33849096,mild thinness
Male,36,178.9502354,89.88294627,28.06808297,over weight
Male,30,196.2912644,75.11407795,19.49482744,normal
Male,55,170.7867726,58.16230418,19.94036668,normal
Male,56,186.0584492,71.85537401,20.75680287,normal
Male,25,187.9047712,106.2327164,30.08726222,obese
Male,38,188.05679,81.42213263,23.02313372,normal
Female,20,177.89668,109.0293665,34.45147359,severe obese
Male,38,179.5415566,65.59680678,20.34945237,normal
Male,50,179.7856494,102.269531,31.63998129,obese
Female,63,160.2430573,80.56688518,31.37603992,severe obese
Male,45,184.0422758,75.99866875,22.43731036,normal
Male,38,178.0556955,104.274354,32.89014348,obese
Female,31,180.9734112,67.0037854,20.45831183,normal
Male,60,176.1323444,71.095718,22.91739302,normal
Male,35,192.4643529,75.96290718,20.50694514,normal
Male,48,179.777984,95.56099494,29.5670265,over weight
Female,21,180.3839649,98.56152916,30.29085805,severe obese
Male,37,187.0121717,88.40445102,25.27751545,over weight
Male,22,194.1491778,61.51915862,16.32071856,moderate thinness
Female,58,177.0467727,102.8250903,32.80371807,severe obese
Female,52,151.9814774,50.86595276,22.02144736,normal
Male,47,194.5294413,54.9983529,14.53379414,sever thinness
Male,36,185.0139569,100.6357695,29.39973315,over weight
Female,44,145.1829977,57.99293298,27.51335521,over weight
Male,47,177.451354,78.16658674,24.82347133,normal
Female,41,175.5267584,97.39668856,31.61240421,severe obese
Female,58,176.589227,96.21512467,30.85424587,obese
Female,43,181.3736613,79.11329879,24.04922325,severe obese
Male,46,196.4796255,69.12063426,17.90493181,mild thinness
Male,62,183.7080049,95.78395198,28.3815814,over weight
Female,62,151.0266204,58.52736963,25.65972503,over weight
Male,49,187.2117812,104.090712,29.69926002,over weight
Female,60,182.8331338,104.5350782,31.27175406,obese
Male,39,170.1604255,92.65265111,31.99931817,obese
Female,55,155.7071446,64.06348679,26.42369157,over weight
Male,24,183.8532064,64.80873091,19.17304539,normal
Female,55,179.9560371,78.44646219,24.22370231,normal
Male,40,193.4911087,50.45967366,13.47790563,sever thinness
Female,58,174.6652507,96.49647318,31.62994362,severe obese
Male,39,197.2903211,102.521469,26.33924129,over weight
Female,48,161.9939165,86.85329253,33.09701875,severe obese
Male,27,177.6425547,69.72282321,22.09433548,normal
Female,32,144.17348,71.938251,34.60900487,obese
Female,33,175.5250278,65.11095137,21.13371955,normal
Female,60,179.2979721,94.94555488,29.53410957,over weight
Male,46,172.2293293,79.7617437,26.88935712,over weight
Female,50,171.5537786,67.88823197,23.06714907,normal
Female,41,178.0942614,104.2200273,32.85877218,severe obese
Male,63,193.2965268,76.23635654,20.40393969,normal
Male,64,175.367686,93.87936383,30.52607699,obese
Female,55,172.9083203,102.0054286,34.11862347,severe obese
Male,37,191.4792373,104.5960556,28.52803964,over weight
Male,58,192.3586701,99.41138639,26.86659316,over weight
Female,34,177.9385521,88.4335015,27.93037177,severe obese
Female,48,176.5831695,73.21834711,23.48125502,normal
Male,46,178.3134574,98.26412299,30.90485719,obese
Male,51,196.0480173,56.23573129,14.63145238,sever thinness
Male,62,180.384059,76.80542851,23.60454352,normal
Male,53,180.7488878,88.89184453,27.20887908,over weight
Female,19,179.7251789,100.6864964,31.17118981,severe obese
Female,18,182.4764647,85.67177488,25.72906759,over weight
Male,33,181.4496459,101.8665573,30.93993373,obese
Female,41,181.0932158,103.3704889,31.52043543,severe obese
Female,18,170.6918772,55.40741879,19.01700889,normal
Male,20,173.6463911,97.65664176,32.38696574,obese
Female,42,178.986845,104.6803748,32.67556028,severe obese
Female,63,156.7586691,77.17039866,31.40419091,severe obese
Male,59,196.8178365,75.14377026,19.39831799,normal
Male,50,178.3821405,96.9658541,30.4730613,obese
Male,24,194.6446787,59.90561925,15.81184292,sever thinness
Male,52,176.2867822,108.380135,34.87467638,obese
Female,43,175.2063863,96.04649506,31.28827764,severe obese
Male,25,187.029085,55.83380499,15.96169202,sever thinness
Female,53,179.0985391,71.12372133,22.17330266,normal
Male,30,171.1482964,98.6282455,33.67101019,obese
Male,38,176.9013843,53.11265907,16.9721,moderate thinness
Male,54,172.6387286,67.36367984,22.60212877,normal
Female,33,182.2256537,104.8124791,31.56413992,severe obese
Female,64,174.1598495,65.79314976,21.69125084,normal
Male,42,181.4970083,94.76051242,28.76659499,over weight
Female,47,140.050358,55.69020246,28.39293906,over weight
Male,61,176.1536504,98.02094484,31.58897903,obese
Female,45,181.8376279,60.58286562,18.32239735,mild thinness
Male,50,187.8794922,74.4541144,21.09259175,normal
Male,45,187.8746269,98.56849229,27.92555746,over weight
Male,59,191.5506233,52.94862025,14.43070367,sever thinness
Male,47,178.4008352,62.02437821,19.48806201,normal
Female,48,169.6901583,95.73156972,33.24618906,severe obese
Female,41,142.3903719,51.22022505,25.26272727,over weight
Male,27,187.2963724,55.96987995,15.9549572,sever thinness
Female,26,145.6698878,60.45667138,28.49080109,over weight
Male,42,188.2557266,107.236435,30.25840113,severe obese
Male,47,195.0627837,56.92309797,14.960279,sever thinness
Female,59,153.4200021,71.67945102,30.45304341,obese
Female,61,162.2357578,60.69605642,23.06042522,normal
Female,28,149.9347453,62.87012395,27.96660474,over weight
Male,31,193.9990571,69.7331643,18.52849458,normal
Female,35,150.2820427,59.46869339,26.33141619,over weight
Female,60,160.8945819,81.74007115,31.57564077,severe obese
Male,61,196.6984724,64.86441945,16.76503873,moderate thinness
Male,63,197.4029328,64.61561175,16.58174603,moderate thinness
Male,45,179.4062325,51.17257734,15.89872286,sever thinness
Male,22,174.8678085,100.0806386,32.72881892,obese
Male,40,184.2178647,59.45192239,17.51872172,mild thinness
Female,64,180.9444841,94.71366394,28.92823522,over weight
Female,59,152.3736742,67.99143012,29.28426284,over weight
Male,36,182.4013532,89.907333,27.0233386,over weight
Male,35,194.4559144,52.84088447,13.97422607,sever thinness
Female,33,168.6903947,69.07690823,24.27460558,normal
Male,59,176.0780218,93.52047114,30.16451766,obese
Female,25,174.8657492,100.0331404,32.71405633,obese
Male,57,173.6128865,55.44504991,18.39496065,mild thinness
Female,55,171.0912679,82.39651265,28.14836292,severe obese
Male,33,173.0364947,61.43922757,20.51966799,normal
Male,49,180.4654191,80.3572544,24.67386025,normal
Female,55,170.0657153,90.24200086,31.20147865,severe obese
Male,25,194.3069295,74.26047732,19.66894919,normal
Male,46,171.7162362,78.95536811,26.77681642,over weight
Female,48,155.2044859,69.53536016,28.86670201,severe obese
Female,42,177.8171779,96.92024561,30.65258314,severe obese
Male,55,192.8008428,69.32641591,18.65008829,normal
Male,65,197.6847552,50.21632151,12.84986419,sever thinness
Male,28,173.1126233,60.27593549,20.11344602,normal
Male,34,172.1734951,64.25421688,21.67549598,normal
Female,55,178.6052488,107.4820357,33.6936025,severe obese
Female,51,164.2435335,50.29464489,18.64426155,normal
Male,57,185.8643966,108.3587955,31.36691135,obese
Female,50,179.0126371,64.50306269,20.12857153,normal
Female,55,156.6536898,80.11739276,32.64717071,obese
Female,26,169.345988,55.8299429,19.46782167,normal
Female,20,174.869224,99.40461946,32.50721784,severe obese
Female,34,160.4457352,78.0988525,30.33809436,obese
Female,65,160.8207667,81.58776157,31.54574304,obese
Male,56,179.3860067,107.579628,33.43127299,obese
Male,23,188.0275082,55.89034247,15.80862106,sever thinness
Male,60,195.7398874,107.7218234,28.11544928,over weight
Male,39,187.6726362,81.48567249,23.13552425,normal
Female,63,164.6868309,50.28720878,18.54128314,normal
Male,55,191.2137971,83.7230006,22.89846305,normal
Male,19,191.0032971,96.86828031,26.55216032,over weight
Male,53,190.3468522,108.8570002,30.04449882,obese
Female,60,143.4167393,56.60371683,27.51979922,over weight
Female,61,174.752299,59.48815235,19.47980857,normal
Female,31,168.4535337,96.71102653,34.08126779,severe obese
Female,39,182.8062344,91.79162403,27.46762111,severe obese
Male,40,190.584946,61.70675438,16.98851888,moderate thinness
Male,34,187.5412676,62.59626593,17.79732506,mild thinness
Female,28,147.7404894,60.68077143,27.80046285,over weight
Female,43,151.8434421,58.33439066,25.30070284,over weight
Female,33,163.6379929,76.86776505,28.70621718,over weight
Male,24,188.8991451,58.45761623,16.38253547,moderate thinness
Male,50,194.0215193,55.46527539,14.73402395,sever thinness
Female,46,143.2488411,51.98245075,25.33229382,over weight
Male,37,194.3400319,88.63877961,23.46925094,normal
Female,56,180.643898,82.36773677,25.24123156,over weight
Male,60,170.8655687,61.28487769,20.99153566,normal
Female,51,154.9669812,79.4245382,33.07321029,obese
Female,52,171.2146952,89.10553868,30.39643325,severe obese
Female,47,178.2182805,81.14776748,25.54889244,over weight
Male,30,180.1674639,99.30019226,30.59125955,obese
Female,19,145.9018574,54.79165386,25.7390651,over weight
Male,54,171.210665,76.77590165,26.19167645,over weight
Male,28,190.1825666,95.13638372,26.30299672,over weight
Female,63,145.9790767,71.04186948,33.33750984,obese
Female,34,151.4995112,72.64516403,31.6507675,obese
Female,44,146.2870126,55.15817284,25.77497955,over weight
Male,32,197.1066662,85.49514879,22.00588543,normal
Female,24,180.4810573,63.4223725,19.47059535,normal
Male,50,184.070497,54.02765977,15.94585411,sever thinness
Female,55,171.8257896,68.84303141,23.31756998,normal
Male,18,177.0635492,61.19644491,19.51946286,normal
Male,25,183.1364888,68.40039935,20.39430316,normal
Female,29,148.8275731,76.73822989,34.64535195,obese
Female,25,170.5708637,50.04181113,17.19979705,mild thinness
Female,52,177.5379421,87.07964454,27.62703541,over weight
Female,27,176.1757963,102.6298649,33.06597026,severe obese
Female,19,169.5696491,60.94352787,21.19489884,normal
Female,58,181.0503019,105.3547286,32.14071442,severe obese
Female,60,175.8123619,96.84541518,31.33143226,severe obese
Female,51,157.0844073,84.03451302,34.05583492,obese
Male,23,186.1473299,56.82467705,16.39922611,moderate thinness
Female,44,172.5371483,83.55924663,28.06915147,over weight
Male,25,179.2092011,69.50483968,21.64185276,normal
Female,27,148.9991511,53.84509088,24.2537293,normal
Male,65,172.6892351,73.54141643,24.6604762,normal
Male,60,181.8874461,67.15670144,20.29943297,normal
